Trade #,Challenge #,Challenge Step,Symbol,Direction,Confluence Score,Entry Date,Entry Price,Stop Loss Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,Exit Date,Exit Price,TP1 Hit?,TP2 Hit?,TP3 Hit?,TP4 Hit?,TP5 Hit?,SL Hit?,Final Exit Reason,R Multiple,Profit/Loss USD,Result,Risk Pips,Holding Time (hours),Price Data Validated?,Validation Notes,Lot Size
539,1,1,EUR_GBP,bullish,9/7,2024-10-02 21:00:00,0.84241544,0.8303963235548155,0.8496269098671108,0.8568383797342214,0.866453672890369,0.8724632311129612,0.8844823475581458,2024-10-17 21:00:00,0.8300463235548156,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,120.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.67
540,1,1,EUR_CHF,bullish,7/7,2024-10-02 21:00:00,0.94158,0.9354519972899025,0.9452568016260585,0.948933603252117,0.953836005420195,0.9569000067752438,0.9630280094853412,2024-10-09 21:00:00,0.9351019972899025,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,61.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.31
541,1,1,EUR_NZD,bullish,7/7,2024-10-02 21:00:00,1.7755,1.74393269693911,1.7944403818365342,1.813380763673068,1.8386346061217802,1.8544182576522252,1.8859855607131153,2024-11-05 22:00:00,1.8086113412445437,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.05R,$+839.13,WIN,315.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.25
542,1,1,GBP_CHF,bullish,6/7,2024-10-02 21:00:00,1.11977548,1.107740461461209,1.1269964911232746,1.134217502246549,1.1438455170775819,1.1498630263469773,1.1618980448857683,2024-10-06 21:00:00,1.1201475811123274,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+24.73,WIN,120.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.66
543,1,1,GBP_CAD,bullish,6/7,2024-10-02 21:00:00,1.78407172,1.764690204146526,1.7957006295120845,1.8073295390241688,1.822834751706948,1.832525509633685,1.8519070254871592,2024-10-15 21:00:00,1.8042661268046827,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+833.55,WIN,193.8,0.0,NO,Entry price validated against OANDA candle; Exit price 1.8042661268046827 outside candle range [1.78471-1.80179],0.41
544,1,1,EUR_CHF,bullish,7/7,2024-10-03 21:00:00,0.94265066,0.935122912272499,0.9471673086365006,0.9516839572730011,0.9577061554550019,0.9614700293187524,0.9689977770462535,2024-10-09 21:00:00,0.934772912272499,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,75.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.06
545,1,1,EUR_NZD,bullish,10/7,2024-10-03 21:00:00,1.7782832,1.755864189685685,1.7917346061885888,1.805186012377178,1.8231212206286298,1.8343307257857873,1.8567497361001022,2024-10-09 21:00:00,1.8016973509331737,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+835.51,WIN,224.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.36
546,1,1,AUD_CAD,bullish,7/7,2024-10-03 21:00:00,0.9236319399999999,0.9134056183985995,0.9297677329608403,0.9359035259216805,0.9440845832028009,0.9491977440035011,0.9594240656049016,2024-10-14 21:00:00,0.9238955192960839,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+20.62,WIN,102.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.78
547,1,1,EUR_CAD,bullish,10/7,2024-10-07 21:00:00,1.4996656,1.487701129470793,1.506844282317524,1.5140229646350483,1.523594541058414,1.5295767763230175,1.5415412468522245,2024-10-15 21:00:00,1.5000334682317524,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+24.60,WIN,119.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.67
548,1,1,XAU_USD,bullish,4/7,2024-10-08 21:00:00,2607.835,2543.2018638849167,2646.61488166905,2685.3947633381,2737.1012722301666,2769.4178402877083,2834.0509764027915,2024-10-16 21:00:00,2676.3111242819887,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+847.57,WIN,6463.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.12
549,1,1,EUR_CHF,bullish,6/7,2024-10-09 21:00:00,0.94139,0.9342683951969286,0.9456629628818427,0.9499359257636856,0.9556332096061426,0.9591940120076783,0.9663156168107496,2024-10-22 21:00:00,0.9339183951969287,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,71.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.12
550,1,1,AUD_CAD,bullish,7/7,2024-10-14 21:00:00,0.9236319399999999,0.9133753628559483,0.9297858862864309,0.9359398325728618,0.9441450942881031,0.949273382860129,0.9595299600041804,2024-10-28 21:00:00,0.9130253628559484,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,102.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.78
551,1,1,EUR_CAD,bullish,5/7,2024-10-15 21:00:00,1.49559772,1.4874533039540385,1.5004843696275767,1.5053710192551535,1.5118865520919227,1.5159587601149034,1.5241031761608648,2024-10-20 21:00:00,1.4957363849627576,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+13.62,WIN,81.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.98
552,1,1,GBP_CHF,bullish,4/7,2024-10-15 21:00:00,1.11977548,1.1070522993205363,1.1274093884076781,1.1350432968153563,1.1452218413589272,1.151583431698659,1.1643066123781227,2024-10-22 21:00:00,1.1201888708407677,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+25.99,WIN,127.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.63
553,1,1,GBP_CAD,bullish,7/7,2024-10-15 21:00:00,1.78618,1.7736629328249143,1.7936902403050516,1.8012004806101032,1.8112141343501718,1.8174726679377147,1.8299897351128005,2024-10-20 21:00:00,1.7990980912055912,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+825.63,WIN,125.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.64
554,1,1,XAG_USD,bullish,7/7,2024-10-17 21:00:00,31.725922,30.003912062953887,32.759127962227666,33.792333924455335,35.16994187409223,36.030946842615286,37.752956779661396,2024-10-22 21:00:00,33.54775253326888,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+846.37,WIN,1722.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.09
555,1,1,EUR_AUD,bullish,8/7,2024-10-21 21:00:00,1.61596,1.5990133584656956,1.6261279849205827,1.6362959698411654,1.649853283068609,1.6583266038357611,1.6752732453700658,2024-10-29 21:00:00,1.6424704268318726,NO,NO,NO,NO,NO,NO,TP3+Trail,+1.56R,$+1251.48,WIN,169.5,0.0,NO,Entry price validated against OANDA candle; Exit price 1.6424704268318726 outside candle range [1.6441-1.65433],0.47
556,1,1,AUD_JPY,bullish,6/7,2024-10-21 21:00:00,100.169544,99.13227223629656,100.79190705822207,101.41427011644413,102.24408752740689,102.76272340925861,103.79999517296206,2024-10-23 21:00:00,101.23405206952565,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+821.01,WIN,103.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
557,1,1,EUR_GBP,bullish,7/7,2024-10-22 21:00:00,0.83446,0.8280547964014553,0.8383031221591268,0.8421462443182536,0.8472704071970893,0.8504730089963617,0.8568782125949064,2024-10-31 21:00:00,0.8408995158144574,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.01R,$+804.29,WIN,64.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.25
558,1,1,EUR_JPY,bullish,6/7,2024-10-22 21:00:00,163.296454,161.4119108181603,164.42717990910384,165.55790581820767,167.06554036367945,168.0078119545993,169.89235513643902,2024-10-28 21:00:00,165.2590697727501,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+833.14,WIN,188.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
559,1,1,GBP_CHF,bullish,6/7,2024-10-22 21:00:00,1.11977548,1.1074010179382472,1.1272001572370516,1.1346248344741032,1.1445244041235054,1.1507116351543818,1.1630860972161345,2024-10-30 21:00:00,1.1201679477237052,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+25.37,WIN,123.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.65
560,1,1,GBP_CAD,bullish,6/7,2024-10-22 21:00:00,1.7875536399999998,1.7736730804802776,1.7958819757118332,1.8042103114236665,1.8153147590394443,1.8222550387993053,1.8361355983190277,2024-10-28 21:00:00,1.8019170330909056,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+827.83,WIN,138.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.58
561,1,1,NAS100_USD,bullish,7/7,2024-10-22 21:00:00,20060.635,19640.882655905203,20312.486406456876,20564.337812913753,20900.13968818959,21110.015860236985,21529.768204331784,2024-10-27 21:00:00,20505.222484740483,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+847.33,WIN,4197.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.91
562,1,1,EUR_NZD,bullish,7/7,2024-10-23 21:00:00,1.79222106,1.7788820000739192,1.8002244959556484,1.8082279319112968,1.8188991798521614,1.8255687098152018,1.8389077697412826,2024-10-28 21:00:00,1.8060104635216456,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+827.01,WIN,133.4,0.0,NO,Entry price validated against OANDA candle; Exit price 1.8060104635216456 outside candle range [1.80619-1.81332],0.60
563,1,1,EUR_CHF,bullish,10/7,2024-10-24 21:00:00,0.9384034800000001,0.9282585236378478,0.9444904538172915,0.9505774276345829,0.9586933927243046,0.9637658709053808,0.9739108272675331,2024-11-05 22:00:00,0.9386621773817292,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+20.40,WIN,101.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.79
564,1,1,AUD_JPY,bullish,7/7,2024-10-24 21:00:00,100.31203,99.14289564798966,101.01351061120619,101.7149912224124,102.65029870402066,103.23486588002582,104.40400023203615,2024-10-28 21:00:00,100.34717806112062,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+24.05,WIN,116.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
565,1,1,AUD_CHF,bullish,5/7,2024-10-24 21:00:00,0.5722525,0.5665475994360154,0.5756754403383908,0.5790983806767817,0.5836623011279694,0.5865147514099617,0.5922196519739463,2024-10-30 21:00:00,0.5661975994360154,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,57.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.40
566,1,1,AUD_USD,bullish,8/7,2024-10-28 21:00:00,0.65608,0.6322779860245784,0.6703612083852529,0.6846424167705059,0.7036840279508432,0.715585034938554,0.7393870489139756,2024-12-17 22:00:00,0.6319279860245784,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,238.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.34
567,1,1,AUD_JPY,bullish,7/7,2024-10-28 21:00:00,100.31203,99.14597453027612,101.01166328183432,101.71129656366864,102.64414093944774,103.22716867430967,104.39322414403355,2024-11-06 22:00:00,101.5130487979073,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+823.99,WIN,116.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
568,1,1,NAS100_USD,bullish,7/7,2024-10-28 21:00:00,20325.6192,20008.169372908687,20516.08909625479,20706.558992509577,20960.51885418263,21119.243767728287,21436.693594819597,2024-10-30 21:00:00,20344.31618962548,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.06R,$+47.12,WIN,3174.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.52
569,1,1,EUR_USD,bullish,6/7,2024-10-29 21:00:00,1.08106208,1.075477868791395,1.084412606725163,1.0877631334503257,1.0922305024172096,1.095022608021512,1.100606819230117,2024-10-31 21:00:00,1.0866313438811213,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.00R,$+797.86,WIN,55.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.43
570,1,1,GBP_USD,bullish,8/7,2024-10-29 21:00:00,1.29574866,1.28833469575083,1.3001970385495023,1.3046454170990043,1.3105765884983405,1.3142835706229254,1.3216975348720958,2024-10-30 21:00:00,1.2879846957508299,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,74.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.08
571,1,1,AUD_USD,bullish,10/7,2024-10-29 21:00:00,0.65728,0.63224884416568,0.672298693500592,0.687317387001184,0.70734231166864,0.7198578895858001,0.74488904542012,2024-12-17 22:00:00,0.63189884416568,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,250.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.32
572,1,1,EUR_GBP,bullish,8/7,2024-10-29 21:00:00,0.83552072,0.8289000252299228,0.8394931368620463,0.8434655537240926,0.8487621095401544,0.852072456925193,0.8586931516952703,2024-10-31 21:00:00,0.8421886564562817,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.01R,$+805.71,WIN,66.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.21
573,1,1,NAS100_USD,bullish,7/7,2024-10-29 21:00:00,20400.9,20007.517989129494,20636.929206522305,20872.95841304461,21187.664021741017,21384.355027176272,21777.737038046776,2024-10-30 21:00:00,20007.167989129495,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,3933.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.03
574,1,1,GBP_USD,bullish,9/7,2024-10-30 21:00:00,1.29574866,1.2879385897035218,1.300434702177887,1.305120744355774,1.3113688005929567,1.3152738357411957,1.3230839060376742,2024-11-05 22:00:00,1.2958672642177889,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+12.15,WIN,78.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.02
575,1,1,AUD_USD,bullish,8/7,2024-10-30 21:00:00,0.65815,0.6322746410109885,0.6736752153934069,0.6892004307868138,0.709900717978023,0.7228383974725288,0.7487137564615403,2024-12-17 22:00:00,0.6319246410109886,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,258.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.31
576,1,1,GBP_CHF,bullish,8/7,2024-10-30 21:00:00,1.1235,1.1105160234918185,1.1312903859049088,1.1390807718098177,1.1494679530163627,1.1559599412704533,1.168943917778635,2024-11-12 22:00:00,1.1239290385904908,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+26.43,WIN,129.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.62
577,1,1,GBP_AUD,bullish,7/7,2024-10-30 21:00:00,1.95846626,1.9364297631612963,1.9716881581032222,1.9849100562064443,2.0025392536774076,2.0135575020967593,2.035593998935463,2024-11-04 22:00:00,1.9594384498103223,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+35.29,WIN,220.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.36
578,1,1,GBP_CAD,bullish,8/7,2024-10-30 21:00:00,1.7956675199999999,1.78113024539758,1.804389884761452,1.8131122495229037,1.8247420692048397,1.8320107065060496,1.8465479811084697,2024-11-05 22:00:00,1.796189756476145,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+28.74,WIN,145.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.55
579,1,1,GBP_NZD,bullish,6/7,2024-10-30 21:00:00,2.1590723,2.1399826843227707,2.1705260694063377,2.1819798388126754,2.1972515313544587,2.2067963391930734,2.2258859548703027,2024-11-06 22:00:00,2.159867676940634,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+33.33,WIN,190.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.42
580,1,1,AUD_CHF,bullish,9/7,2024-10-30 21:00:00,0.56962,0.5580038774748077,0.5765896735151154,0.5835593470302307,0.5928522450503846,0.5986603063129807,0.610276428838173,2024-12-03 22:00:00,0.5699669673515115,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+23.90,WIN,116.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.69
581,1,1,CAD_JPY,bullish,8/7,2024-10-30 21:00:00,109.12056,107.77452444289762,109.92818133426142,110.73580266852285,111.81263111420476,112.48564889275596,113.83168444985833,2024-11-03 22:00:00,109.16632213342614,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+27.20,WIN,134.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
582,1,1,SPX500_USD,bullish,4/7,2024-10-30 21:00:00,5768.9736,5672.560663939916,5826.821361636051,5884.669123272101,5961.799472120169,6010.005940150211,6106.418876210297,2024-11-10 22:00:00,5971.572830406478,NO,NO,NO,NO,NO,NO,TP4+Trail,+2.10R,$+1681.10,WIN,964.1,0.0,NO,Entry price validated against OANDA candle; Exit price 5971.572830406478 outside candle range [5995.0-6031.4],8.30
583,1,1,NAS100_USD,bullish,7/7,2024-10-30 21:00:00,20060.635,19648.59659046947,20307.858045718316,20555.08109143663,20884.711819061053,21090.731023826316,21502.769433356843,2024-11-07 22:00:00,20927.62585206176,NO,NO,NO,NO,NO,NO,TP4+Trail,+2.10R,$+1683.32,WIN,4120.4,0.0,NO,Entry price validated against OANDA candle; Exit price 20927.62585206176 outside candle range [21032.0-21174.8],1.94
584,1,1,EUR_USD,bullish,8/7,2024-10-31 21:00:00,1.08336,1.074680060513248,1.0885679636920513,1.0937759273841026,1.1007198789735042,1.1050598487168801,1.1137397882036324,2024-11-05 22:00:00,1.0835307963692051,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+15.74,WIN,86.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.92
585,1,1,GBP_USD,bullish,9/7,2024-10-31 21:00:00,1.29574866,1.2878915475818418,1.3004629274508952,1.30517719490179,1.3114628848363168,1.315391441045396,1.3232485534635543,2024-11-05 22:00:00,1.2958700867450896,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+12.36,WIN,78.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.02
586,1,1,XAU_USD,bullish,5/7,2024-10-31 21:00:00,2736.45,2677.1215877915133,2772.0470473250916,2807.6440946501834,2855.106824416973,2884.771030521216,2944.099442729703,2024-11-05 22:00:00,2677.0865877915135,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,5932.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.13
587,1,1,XAG_USD,bullish,7/7,2024-10-31 21:00:00,32.4495,29.99116101479713,33.924503391121725,35.39950678224345,37.366177970405744,38.59534746300718,41.05368644821005,2024-11-13 22:00:00,29.98766101479713,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,2458.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.07
588,1,1,BTC_USD,bullish,6/7,2024-10-31 21:00:00,69182.9,65151.399034569185,71601.80057925847,74020.70115851697,77245.90193086161,79261.65241357702,83293.15337900782,2024-11-10 22:00:00,79479.88496667572,NO,NO,NO,NO,NO,NO,TP5,+2.55R,$+2043.31,WIN,4031.5,0.0,NO,Entry price validated against OANDA candle; Exit price 79479.88496667572 outside candle range [79917.5-88524.1],0.20
589,1,1,EUR_USD,bullish,7/7,2024-11-04 22:00:00,1.0934246,1.073411166390733,1.1054326601655602,1.1174407203311205,1.133451467218534,1.1434581840231677,1.1634716176324345,2024-11-05 22:00:00,1.073061166390733,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,200.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.40
590,1,1,USD_CAD,bullish,5/7,2024-11-04 22:00:00,1.38686104,1.3789935989073983,1.3915815046555613,1.3963019693111223,1.4025959221852038,1.4065296427315048,1.4143970838241064,2024-11-06 22:00:00,1.3869830864655561,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+12.41,WIN,78.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.41
591,1,1,GBP_AUD,bullish,7/7,2024-11-04 22:00:00,1.95846626,1.9357947484203235,1.9720691669478059,1.9856720738956117,2.0038092831593532,2.0151450389491914,2.0378165505288677,2024-11-06 22:00:00,1.9594765506947807,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+35.65,WIN,226.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.35
592,1,1,XAU_USD,bullish,6/7,2024-11-04 22:00:00,2729.11726,2678.0309686812816,2759.769034791231,2790.420809582462,2831.289842637437,2856.832988296796,2907.9192796155144,2024-11-05 22:00:00,2677.9959686812817,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,5108.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.16
593,1,1,EUR_USD,bullish,6/7,2024-11-05 22:00:00,1.08208584,1.0747369882450364,1.0864951510529781,1.0909044621059563,1.0967835435099271,1.100457969387409,1.1078068211423724,2024-11-06 22:00:00,1.0743869882450363,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,73.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.09
594,1,1,GBP_USD,bullish,8/7,2024-11-05 22:00:00,1.29574866,1.2874001312089307,1.3007577772746417,1.3057668945492833,1.312445717582139,1.3166199819776736,1.324968510768743,2024-11-07 22:00:00,1.2958995717274642,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+14.46,WIN,83.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.96
595,1,1,USD_JPY,bullish,7/7,2024-11-05 22:00:00,152.75346000000002,150.8186595748579,153.9143402550853,155.07522051017057,156.62306085028428,157.59046106285535,159.52526148799745,2024-11-07 22:00:00,152.83454802550855,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+33.53,WIN,193.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.63
596,1,1,USD_CHF,bullish,6/7,2024-11-05 22:00:00,0.8683558800000001,0.8592204514235823,0.8738371371458508,0.8793183942917014,0.8866267371528357,0.8911944514410446,0.9003298800174624,2024-11-14 22:00:00,0.8872359571533596,NO,NO,NO,NO,NO,NO,TP4+Trail,+2.07R,$+1653.35,WIN,91.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.76
597,1,1,EUR_GBP,bullish,7/7,2024-11-05 22:00:00,0.83387964,0.829714156425442,0.8363789301447349,0.8388782202894697,0.8422106071491161,0.8442933489363951,0.8484588325109532,2024-11-07 22:00:00,0.829364156425442,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,41.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.92
598,1,1,EUR_CHF,bullish,6/7,2024-11-05 22:00:00,0.93754168,0.9330145354030179,0.9402579667581893,0.9429742535163785,0.9465959691939643,0.9488595414924553,0.9533866860894374,2024-11-07 22:00:00,0.9419904532728011,NO,NO,NO,NO,NO,NO,TP2+Trail,+0.98R,$+786.15,WIN,45.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.77
599,1,1,EUR_AUD,bullish,6/7,2024-11-05 22:00:00,1.62964324,1.6107748694570883,1.6409642623257472,1.6522852846514942,1.6673799810858236,1.6768141663572795,1.6956825369001913,2024-11-20 22:00:00,1.6104248694570882,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,188.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.42
600,1,1,EUR_CAD,bullish,7/7,2024-11-05 22:00:00,1.50326978,1.4950096478603405,1.5082258592837958,1.5131819385675915,1.5197900442793193,1.523920110349149,1.5321802424888087,2024-11-06 22:00:00,1.4946596478603404,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,82.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.97
601,1,1,EUR_NZD,bullish,8/7,2024-11-05 22:00:00,1.79890988,1.781724680735605,1.809220999558637,1.819532119117274,1.83328027852879,1.8418728781609874,1.8590580774253826,2024-11-21 22:00:00,1.781374680735605,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,171.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.47
602,1,1,GBP_CAD,bullish,8/7,2024-11-05 22:00:00,1.7956675199999999,1.7805570824119836,1.8047337825528096,1.8138000451056193,1.8258883951760323,1.8334436139700405,1.8485540515580565,2024-11-11 22:00:00,1.7802070824119836,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,151.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.53
603,1,1,XAU_USD,bullish,6/7,2024-11-05 22:00:00,2729.11726,2677.0128637754756,2760.3798977347146,2791.6425354694293,2833.326052449049,2859.378250561311,2911.4826467858356,2024-11-06 22:00:00,2676.9778637754757,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,5210.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.15
604,1,1,XAG_USD,bullish,7/7,2024-11-05 22:00:00,32.162739,29.997041768640457,33.46215733881573,34.761575677631456,36.49413346271909,37.57698207839886,39.74267930975841,2024-11-13 22:00:00,29.99354176864046,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,2165.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.07
605,1,1,GBP_USD,bullish,8/7,2024-11-06 22:00:00,1.29574866,1.28725440755115,1.30084521146931,1.30594176293862,1.3127371648977002,1.3169842911221252,1.3254785435709753,2024-11-10 22:00:00,1.28690440755115,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,84.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.94
606,1,1,USD_CAD,bullish,7/7,2024-11-06 22:00:00,1.38598,1.3783553567105946,1.3905547859736431,1.3951295719472865,1.4012292865788107,1.4050416082235135,1.4126662515129187,2024-11-12 22:00:00,1.3937121218867696,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.01R,$+811.28,WIN,76.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.45
607,1,1,NZD_USD,bullish,10/7,2024-11-06 22:00:00,0.59722666,0.5889292582207233,0.6022051010675661,0.6071835421351321,0.6138214635585535,0.6179701644481919,0.6262675662274686,2024-11-10 22:00:00,0.5973745041067566,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+14.25,WIN,83.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.96
